,material_id,band_gap,is_gap_direct,symmetry.crystal_system
62337,mp-coudk,2.6333,True,monoclinic
62338,mp-coudc,2.654,True,monoclinic
62339,mp-bfskx,1.7847,True,monoclinic
62340,mp-crmhn,2.7574,False,monoclinic
62341,mp-ckeu,3.378,False,triclinic
62342,mp-crlde,2.048499999999999,True,trigonal
62343,mp-begnn,0.697499999999999,False,trigonal
62344,mp-crlcy,1.277899999999999,False,trigonal
62345,mp-crldp,1.165,False,trigonal
62346,mp-cqjsn,3.0075,True,monoclinic
62347,mp-crlcf,1.033499999999999,False,trigonal
62348,mp-bmzsj,1.2959,True,triclinic
62349,mp-bfupt,3.1605,True,monoclinic
62350,mp-crldf,2.668999999999999,True,monoclinic
62351,mp-bfuyt,1.399,False,orthorhombic
62352,mp-bfyoz,1.252899999999999,False,orthorhombic
62353,mp-bfppv,2.5245,False,triclinic
62354,mp-bfvkz,1.221199999999999,False,monoclinic
62355,mp-cqdcs,3.794399999999999,False,triclinic
62356,mp-bocix,1.5349,False,orthorhombic
62357,mp-cqxgl,2.742899999999999,False,monoclinic
62358,mp-ctvdr,1.062299999999999,False,triclinic
62359,mp-bmnzw,1.027199999999999,False,triclinic
62360,mp-cqawz,1.8313000000000001,True,tetragonal
62361,mp-crltz,2.3989000000000003,False,trigonal
62362,mp-crlsh,1.775399999999999,False,trigonal
62363,mp-crlus,1.665299999999999,False,trigonal
62364,mp-crlrh,0.7149999999999991,False,trigonal
62365,mp-beujh,3.857,False,monoclinic
62366,mp-cqncl,3.0097,False,monoclinic
62367,mp-crmfr,3.032499999999999,False,triclinic
62368,mp-dairt,0.9930000000000001,True,triclinic
62369,mp-brbyy,2.6431,False,triclinic
62370,mp-jrj,5.1342,True,monoclinic
62371,mp-kwf,5.308399999999999,False,trigonal
62372,mp-bfzm,3.1059,False,cubic
62373,mp-behxq,2.961500000000001,False,triclinic
62374,mp-cqrhk,0.2106,False,tetragonal
62375,mp-ixk,3.5773,False,monoclinic
62376,mp-cjkdz,2.0357,False,trigonal
62377,mp-vcg,2.863600000000001,False,cubic
62378,mp-isx,4.353999999999999,False,trigonal
62379,mp-uqz,0.039400000000000004,False,monoclinic
62380,mp-ckids,3.766,True,tetragonal
62381,mp-bfrtb,3.9017,False,monoclinic
62382,mp-bqzkf,3.7403,False,tetragonal
62383,mp-elnvl,0.783199999999999,False,orthorhombic
62384,mp-bnhsk,0.030899999999999,True,orthorhombic
62385,mp-cdpwz,7.7826,False,monoclinic
62386,mp-cqeui,1.116299999999999,True,monoclinic
62387,mp-cqkie,0.099999999999999,False,monoclinic
62388,mp-cqcob,3.5265,False,monoclinic
62389,mp-cpvns,2.167999999999999,False,trigonal
62390,mp-tzu,5.0694,False,triclinic
62391,mp-ksk,4.6987,True,orthorhombic
62392,mp-cpqkp,2.3963,False,orthorhombic
62393,mp-bfmko,1.219899999999999,False,tetragonal
62394,mp-bfazx,1.1973999999999991,False,tetragonal
62395,mp-bfgqf,1.265399999999999,False,tetragonal
62396,mp-brayi,0.579699999999999,False,monoclinic
62397,mp-cfkkg,0.10510000000000001,True,cubic
62398,mp-crlap,3.4716,True,monoclinic
62399,mp-bpjz,2.9221,False,orthorhombic
62400,mp-bidg,4.483099999999999,True,tetragonal
62401,mp-cgjat,3.1288,False,monoclinic
62402,mp-cpect,0.5423,True,monoclinic
62403,mp-cqnhx,0.3577,True,monoclinic
62404,mp-cpdta,0.5827,False,orthorhombic
62405,mp-cqovk,0.0227,True,hexagonal
62406,mp-bihr,4.299799999999999,False,hexagonal
62407,mp-bicw,4.766400000000001,True,tetragonal
62408,mp-cqqdf,3.468899999999999,False,monoclinic
62409,mp-bcvv,3.1184,False,monoclinic
62410,mp-bdql,0.7914000000000001,False,cubic
62411,mp-crldd,1.2922,False,monoclinic
62412,mp-cptos,0.3486,False,orthorhombic
62413,mp-cqweb,2.5312,True,orthorhombic
62414,mp-bcfe,1.904,False,cubic
62415,mp-bcnd,2.54,True,orthorhombic
62416,mp-bchq,0.2958,False,tetragonal
62417,mp-cqlwg,0.5064000000000001,True,monoclinic
62418,mp-cprth,2.7114000000000003,False,trigonal
62419,mp-cqvtz,1.2832,True,trigonal
62420,mp-bfogq,1.9650999999999992,True,orthorhombic
62421,mp-cpdnw,1.5619,False,triclinic
62422,mp-bctaz,1.5763,False,triclinic
62423,mp-bgpjb,0.016199999999999,False,orthorhombic
62424,mp-hfy,2.411499999999999,False,trigonal
62425,mp-cotug,0.12299999999999901,False,orthorhombic
62426,mp-cqhpj,0.20020000000000002,True,orthorhombic
62427,mp-pnr,1.0776,True,monoclinic
62428,mp-bewgg,1.617999999999999,True,tetragonal
62429,mp-fnv,0.7529,True,monoclinic
62430,mp-cdlhj,1.476,False,tetragonal
62431,mp-dioas,0.077099999999999,True,cubic
62432,mp-diokb,0.6566999999999991,True,cubic
62433,mp-dijex,0.323599999999999,True,cubic
62434,mp-dijlu,0.0007000000000000001,True,cubic
62435,mp-cqplf,1.2522,True,cubic
62436,mp-diktp,0.021500000000000002,True,cubic
62437,mp-cpubt,5.6372,False,hexagonal
62438,mp-bate,5.4439,True,hexagonal
62439,mp-bbjz,7.8031,False,hexagonal
62440,mp-ju,7.6164000000000005,False,trigonal
62441,mp-bcai,2.3304,False,trigonal
62442,mp-cpsbe,0.8729999999999991,False,cubic
62443,mp-crlnv,1.5224,False,triclinic
62444,mp-crlcj,2.336,False,trigonal
62445,mp-bupbn,1.642799999999999,False,orthorhombic
62446,mp-bupac,0.7290999999999991,False,orthorhombic
62447,mp-cqwkt,2.813,False,monoclinic
62448,mp-cpefh,1.428,True,orthorhombic
62449,mp-beex,1.7349,False,orthorhombic
62450,mp-bfyed,4.338999999999999,False,trigonal
62451,mp-bfwau,3.2096,False,monoclinic
62452,mp-esy,3.452499999999999,False,orthorhombic
62453,mp-crlan,0.43869999999999904,False,tetragonal
62454,mp-beuho,4.0084,False,monoclinic
62455,mp-cqzqx,3.4598,False,triclinic
62456,mp-cqiuk,5.409899999999999,False,triclinic
62457,mp-cqlpg,5.618,True,monoclinic
62458,mp-cqhbh,5.3617,False,monoclinic
62459,mp-czmhv,0.25620000000000004,False,triclinic
62460,mp-bcsum,3.306899999999999,False,triclinic
62461,mp-bnple,3.2567,True,triclinic
62462,mp-bphsv,0.0067,False,triclinic
62463,mp-bogkk,3.3225,False,monoclinic
62464,mp-bilzy,5.1286,True,monoclinic
62465,mp-cqfwb,3.4927,True,monoclinic
62466,mp-bexhw,6.0577,False,hexagonal
62467,mp-cqeqe,4.0563,True,monoclinic
62468,mp-cqecf,0.8022,False,monoclinic
62469,mp-bjrw,4.8694,True,monoclinic
62470,mp-bjgv,4.182,False,trigonal
62471,mp-cqlct,3.042,False,hexagonal
62472,mp-bqaqk,4.7435,False,orthorhombic
62473,mp-cqdqa,4.6221,False,tetragonal
62474,mp-cqkwa,4.625500000000001,False,tetragonal
62475,mp-cqfbf,5.6317,False,monoclinic
62476,mp-bntaj,3.3175,True,orthorhombic
62477,mp-bscix,5.596,False,monoclinic
62478,mp-cqbez,4.4243,False,orthorhombic
62479,mp-bkje,4.4543,False,orthorhombic
62480,mp-cqesu,3.150299999999999,False,triclinic
62481,mp-cqnya,3.1477,False,monoclinic
62482,mp-crkyg,5.268899999999999,False,orthorhombic
62483,mp-cptvm,2.0008,False,tetragonal
62484,mp-bjpch,4.1593,False,monoclinic
62485,mp-brddm,5.4916,False,monoclinic
62486,mp-bjgp,5.5634,False,monoclinic
62487,mp-cqrum,1.6526,True,hexagonal
62488,mp-cqvtp,6.5541,False,orthorhombic
62489,mp-cqvuf,6.8273,False,monoclinic
62490,mp-crkwm,3.0438,True,orthorhombic
62491,mp-bxfan,2.0128,False,hexagonal
62492,mp-cpxbx,0.8757,False,monoclinic
62493,mp-ckrjr,2.1896,False,trigonal
62494,mp-bqzjk,3.5729,False,tetragonal
62495,mp-cqycs,1.6323,False,monoclinic
62496,mp-cqvyw,2.8061,False,orthorhombic
62497,mp-cqwth,0.0349,True,tetragonal
62498,mp-cqqli,0.0045000000000000005,False,cubic
62499,mp-cpmxo,1.646799999999999,False,cubic
62500,mp-bqzbu,2.653299999999999,True,orthorhombic
62501,mp-cqvwb,4.8869,True,orthorhombic
62502,mp-cjmvh,0.805199999999999,True,orthorhombic
62503,mp-cqpvq,0.700499999999999,False,orthorhombic
62504,mp-tsp,0.49560000000000004,False,orthorhombic
62505,mp-cqwbo,5.9713,False,monoclinic
62506,mp-cpnil,0.193999999999999,True,hexagonal
62507,mp-crlfv,2.6203000000000003,True,orthorhombic
62508,mp-ewfxi,2.0132,True,triclinic
62509,mp-ewfyb,1.9222000000000001,False,triclinic
62510,mp-ewgew,1.7992,False,triclinic
62511,mp-cscti,0.2931,False,monoclinic
62512,mp-bcrx,1.1794,False,orthorhombic
62513,mp-crmgi,0.057,False,monoclinic
62514,mp-cskaw,0.8844000000000001,False,monoclinic
62515,mp-bewa,1.8980000000000001,True,orthorhombic
62516,mp-cpxfo,2.0897,False,triclinic
62517,mp-cqgcc,2.6074,False,orthorhombic
62518,mp-cqjri,0.12199999999999901,False,monoclinic
62519,mp-cpwdu,4.0564,False,monoclinic
62520,mp-cqwcl,0.338099999999999,False,monoclinic
62521,mp-cqwli,0.13970000000000002,False,orthorhombic
62522,mp-cpelr,0.710199999999999,True,monoclinic
62523,mp-cqkbz,0.6889000000000001,False,monoclinic
62524,mp-biozn,1.0753,False,orthorhombic
62525,mp-ckvoq,0.003399999999999,False,monoclinic
62526,mp-gizfw,0.3709,True,monoclinic
62527,mp-cotws,1.8044,False,triclinic
62528,mp-cotzy,1.5177,False,monoclinic
62529,mp-coubn,1.9653,False,triclinic
62530,mp-cqwat,2.8200000000000003,False,monoclinic
62531,mp-fub,3.6592000000000002,True,monoclinic
62532,mp-bcwu,4.0969,False,monoclinic
62533,mp-cqrch,0.511899999999999,False,cubic
62534,mp-btyf,3.4112,False,monoclinic
62535,mp-cotgm,2.1102,False,monoclinic
62536,mp-cpdrd,0.14070000000000002,False,hexagonal
62537,mp-cace,5.2617,False,cubic
62538,mp-iis,4.5028,False,trigonal
62539,mp-crlrg,6.028799999999999,False,monoclinic
62540,mp-cptyw,0.005099999999999,False,monoclinic
62541,mp-bjly,5.4423,True,orthorhombic
62542,mp-boezo,4.585999999999999,False,monoclinic
62543,mp-cqcih,5.224,True,monoclinic
62544,mp-cpunx,5.2016,False,hexagonal
62545,mp-hae,5.5955,True,monoclinic
62546,mp-bfxkr,5.5926,True,orthorhombic
62547,mp-bfqyj,3.7309,False,triclinic
62548,mp-ckufz,5.553199999999999,False,tetragonal
62549,mp-uzu,5.3095,True,hexagonal
62550,mp-fhw,5.678800000000001,False,monoclinic
62551,mp-cpuvj,0.327899999999999,False,orthorhombic
62552,mp-fmc,2.271199999999999,False,tetragonal
62553,mp-cottx,2.7599,False,tetragonal
62554,mp-bmlas,4.447699999999999,False,monoclinic
62555,mp-bmmwa,4.41,False,monoclinic
62556,mp-dajsg,4.051299999999999,False,triclinic
62557,mp-bmjuo,4.4429,False,triclinic
62558,mp-bpbtj,3.4508,False,triclinic
62559,mp-bmktk,3.4975,False,monoclinic
62560,mp-cqowg,3.7822,False,monoclinic
62561,mp-bncoy,3.3573,False,monoclinic
62562,mp-gug,0.6487,False,orthorhombic
62563,mp-ubw,0.33790000000000003,False,monoclinic
62564,mp-cqdqs,0.0195,True,trigonal
62565,mp-bofk,2.6382,False,monoclinic
62566,mp-ino,1.2363,True,tetragonal
62567,mp-cqvuk,2.0315,True,orthorhombic
62568,mp-cqvuw,1.6345,False,orthorhombic
62569,mp-evril,1.3853,False,orthorhombic
62570,mp-bfrhf,3.2603,False,monoclinic
62571,mp-tnn,2.240399999999999,False,monoclinic
62572,mp-buav,4.3025,True,orthorhombic
62573,mp-ckxnq,1.859299999999999,True,orthorhombic
62574,mp-bfpze,4.2031,False,orthorhombic
62575,mp-srk,0.9158000000000001,True,tetragonal
62576,mp-bqzkm,0.337099999999999,False,orthorhombic
62577,mp-cqvur,3.477399999999999,False,orthorhombic
62578,mp-cpenh,0.5009,False,monoclinic
62579,mp-crkwb,5.213100000000001,False,trigonal
62580,mp-bfwmu,3.008099999999999,True,triclinic
62581,mp-crkwl,3.2486,False,orthorhombic
62582,mp-ckrjf,2.2375,False,monoclinic
62583,mp-cotwl,2.3229,False,triclinic
62584,mp-couaz,2.6428000000000003,False,monoclinic
62585,mp-crmez,2.6265,False,monoclinic
62586,mp-bqkb,3.2129,False,monoclinic
62587,mp-brdup,2.4132,False,triclinic
62588,mp-crldg,2.9962,False,hexagonal
62589,mp-vsm,3.161299999999999,True,hexagonal
62590,mp-bbgz,3.6123000000000003,False,monoclinic
62591,mp-etf,3.9439,False,monoclinic
62592,mp-gzm,4.0275,False,monoclinic
62593,mp-crkxo,3.0457,False,orthorhombic
62594,mp-bfsow,1.9685000000000001,False,tetragonal
62595,mp-bfasu,0.25520000000000004,False,tetragonal
62596,mp-bfqoy,0.342699999999999,False,tetragonal
62597,mp-cfzdi,0.41330000000000006,True,tetragonal
62598,mp-srl,0.41809999999999903,True,tetragonal
62599,mp-crljh,2.248,False,triclinic
62600,mp-bmooq,1.396599999999999,False,orthorhombic
62601,mp-chae,0.061700000000000005,False,trigonal
62602,mp-crkwi,2.714399999999999,False,orthorhombic
62603,mp-cgid,2.6491,False,tetragonal
62604,mp-cqfsu,1.3246,False,orthorhombic
62605,mp-crkzz,2.5968,False,monoclinic
62606,mp-bfxis,3.5665,False,tetragonal
62607,mp-betxu,5.2631,False,monoclinic
62608,mp-cqvww,3.252,False,monoclinic
62609,mp-cqwds,4.0423,False,orthorhombic
62610,mp-crkwt,0.7175,True,tetragonal
62611,mp-cpzdv,2.4404,True,monoclinic
62612,mp-fky,1.6456,False,trigonal
62613,mp-bgjcu,1.2255,False,trigonal
62614,mp-cewhj,0.7119000000000001,False,trigonal
62615,mp-cqcyi,0.638999999999999,True,monoclinic
62616,mp-cqbgb,2.5118,False,orthorhombic
62617,mp-beumr,1.034099999999999,True,orthorhombic
62618,mp-bbvo,3.0225,False,tetragonal
62619,mp-crlav,3.013,False,triclinic
62620,mp-crlbj,3.3356,False,triclinic
62621,mp-crkxl,0.6442,True,trigonal
62622,mp-wyx,5.162999999999999,False,monoclinic
62623,mp-klp,0.8621999999999991,True,tetragonal
62624,mp-occ,1.231799999999999,True,trigonal
62625,mp-snk,0.1854,False,tetragonal
62626,mp-cqvto,5.7504,False,orthorhombic
62627,mp-cqvti,5.7436,False,trigonal
62628,mp-cqxgn,3.6888,False,trigonal
62629,mp-cqvul,5.9106000000000005,False,monoclinic
62630,mp-crkxk,2.0221,True,monoclinic
62631,mp-brask,0.0509,False,tetragonal
62632,mp-eh,11.6898,True,cubic
62633,mp-ckkma,2.7724,False,tetragonal
62634,mp-cqkzx,0.10890000000000001,False,triclinic
62635,mp-ckrjt,0.133,False,tetragonal
62636,mp-bhdt,0.9374,False,orthorhombic
62637,mp-butdo,0.5286000000000001,False,monoclinic
62638,mp-csyxz,0.8462000000000001,False,orthorhombic
62639,mp-bvphn,4.1141,True,cubic
62640,mp-cqyac,0.37460000000000004,False,monoclinic
62641,mp-ckvew,3.240599999999999,False,monoclinic
62642,mp-cqwmy,0.540299999999999,True,orthorhombic
62643,mp-cjkvf,0.7242999999999991,False,monoclinic
62644,mp-cjlaf,0.012699999999999,False,monoclinic
62645,mp-bpqg,4.0918,False,trigonal
62646,mp-cqwaf,0.011200000000000002,False,cubic
62647,mp-bqli,1.1526,True,cubic
62648,mp-cqvum,0.9238000000000001,False,monoclinic
62649,mp-cunwz,1.892799999999999,False,monoclinic
62650,mp-bpho,0.767,False,trigonal
62651,mp-cqybi,0.7492000000000001,False,monoclinic
62652,mp-bpidw,3.0515,False,trigonal
62653,mp-bqzfy,3.1711,False,monoclinic
62654,mp-bryou,2.868,False,orthorhombic
62655,mp-bsjsi,2.9347000000000003,False,orthorhombic
62656,mp-bskio,0.44810000000000005,False,monoclinic
62657,mp-cqwdm,0.008400000000000001,True,monoclinic
62658,mp-crkxi,0.0361,False,triclinic
62659,mp-cktri,2.1516,False,monoclinic
62660,mp-bpdm,1.9538000000000002,True,tetragonal
62661,mp-bcsqk,3.395,False,cubic
62662,mp-cpves,0.5516,True,monoclinic
62663,mp-cqwig,0.6775999999999991,False,orthorhombic
62664,mp-bchz,1.486299999999999,False,monoclinic
62665,mp-bmmc,0.443899999999999,True,orthorhombic
62666,mp-bcsbq,0.3014,False,triclinic
62667,mp-bqxbw,0.1708,True,triclinic
62668,mp-brpxs,1.067,True,orthorhombic
62669,mp-bsckq,0.1318,False,monoclinic
62670,mp-bnphw,0.1306,False,monoclinic
62671,mp-cqwlc,0.0142,False,monoclinic
62672,mp-brtxi,0.3491,False,monoclinic
62673,mp-cukro,0.37400000000000005,False,orthorhombic
62674,mp-cqbod,0.7497,False,monoclinic
62675,mp-ckvwe,0.8359999999999991,False,triclinic
62676,mp-cpdvs,0.6844,False,triclinic
62677,mp-cqwpv,0.010499999999999001,True,triclinic
62678,mp-csmyz,0.13490000000000002,False,triclinic
62679,mp-buono,0.22279999999999903,False,triclinic
62680,mp-bfmh,2.0339,False,tetragonal
62681,mp-brccw,0.2681,False,triclinic
62682,mp-daxkf,1.0897000000000001,True,triclinic
62683,mp-bfqvd,2.329399999999999,False,monoclinic
62684,mp-blgdb,0.5866,True,orthorhombic
62685,mp-boeey,2.484999999999999,False,monoclinic
62686,mp-brftn,2.154099999999999,True,monoclinic
62687,mp-cszdk,0.0091,False,trigonal
62688,mp-cqgyn,0.18130000000000002,False,triclinic
62689,mp-cqejy,0.2972,True,monoclinic
62690,mp-cqcds,3.5479000000000003,True,monoclinic
62691,mp-cpdqg,2.7923,False,triclinic
62692,mp-bhms,2.1356,True,cubic
62693,mp-bcsps,0.996,True,cubic
62694,mp-cqvup,0.10219999999999901,False,hexagonal
62695,mp-bgpbx,3.5204,True,cubic
62696,mp-bbvv,1.1058,False,monoclinic
62697,mp-bfoov,1.558699999999999,False,monoclinic
62698,mp-bpuji,3.589899999999999,False,monoclinic
62699,mp-bocxy,2.5717,False,orthorhombic
62700,mp-bvxx,0.022500000000000003,False,monoclinic
62701,mp-cptig,1.025299999999999,True,cubic
62702,mp-zrs,3.0277,False,monoclinic
62703,mp-bcszx,2.1524,False,orthorhombic
62704,mp-bwlaj,0.185899999999999,False,triclinic
62705,mp-bhoz,3.7408,False,monoclinic
62706,mp-brnjy,3.120799999999999,False,monoclinic
62707,mp-brxwx,3.391,True,monoclinic
62708,mp-bmwe,0.0341,False,monoclinic
62709,mp-bkpf,2.9368,False,monoclinic
62710,mp-bfoad,3.152799999999999,False,orthorhombic
62711,mp-bfqsb,3.103199999999999,False,orthorhombic
62712,mp-bcsqc,2.4228,False,cubic
62713,mp-bfvhn,1.6894,False,trigonal
62714,mp-bkhw,2.9775,False,triclinic
62715,mp-cqwyp,2.2922000000000002,False,triclinic
62716,mp-csjxk,0.9577,False,triclinic
62717,mp-bfxnp,2.364399999999999,True,triclinic
62718,mp-ckrin,0.5804,False,monoclinic
62719,mp-bqvgh,0.28600000000000003,False,monoclinic
62720,mp-bqxyx,0.40590000000000004,False,monoclinic
62721,mp-bqysv,0.5785,False,monoclinic
62722,mp-bqzuz,0.2315,False,monoclinic
62723,mp-braic,0.3104,False,monoclinic
62724,mp-brasz,0.6937,False,triclinic
62725,mp-brfih,0.5539000000000001,False,orthorhombic
62726,mp-brfzk,0.10060000000000001,False,triclinic
62727,mp-brhsj,0.729399999999999,False,orthorhombic
62728,mp-brlal,0.782099999999999,False,triclinic
62729,mp-brldr,0.844299999999999,False,orthorhombic
62730,mp-brmbx,0.8375,False,monoclinic
62731,mp-brotx,0.6067,False,monoclinic
62732,mp-bsblu,0.7045,False,monoclinic
62733,mp-bsfzi,0.30299999999999905,False,triclinic
62734,mp-bshuv,0.6052000000000001,False,triclinic
62735,mp-bsijx,0.7228,False,triclinic
62736,mp-bwiie,0.6954,False,triclinic
62737,mp-cqfbk,3.8665000000000003,False,monoclinic
62738,mp-bhhzc,0.043299999999999006,False,monoclinic
62739,mp-cqnku,0.5793,False,monoclinic
62740,mp-cqmnk,5.046699999999999,False,monoclinic
62741,mp-blcck,4.184699999999999,False,monoclinic
62742,mp-bsdgq,0.020900000000000002,False,monoclinic
62743,mp-ckwun,3.04,False,cubic
62744,mp-ckwqf,3.1114,False,monoclinic
62745,mp-crbef,0.7037000000000001,False,triclinic
62746,mp-cqehq,2.9872,True,orthorhombic
62747,mp-bftlc,2.6087,False,monoclinic
62748,mp-crkxt,0.20500000000000002,False,triclinic
62749,mp-brums,2.262099999999999,False,triclinic
62750,mp-brxwl,3.227299999999999,False,monoclinic
62751,mp-bscld,2.7593,True,orthorhombic
62752,mp-brapg,0.20500000000000002,False,monoclinic
62753,mp-crlca,0.07690000000000001,True,orthorhombic
62754,mp-cqaac,3.0001,False,monoclinic
62755,mp-cqinj,0.011300000000000001,False,hexagonal
62756,mp-cqxhr,0.6441,True,orthorhombic
62757,mp-bqvlq,0.013199999999999,False,trigonal
62758,mp-bpmvw,1.4727000000000001,False,triclinic
62759,mp-bfpnj,2.8709000000000002,False,triclinic
62760,mp-cpzsl,3.1026,False,triclinic
62761,mp-bfrgk,2.9308,True,orthorhombic
62762,mp-bfpgj,3.039999999999999,False,monoclinic
62763,mp-bqydn,0.920999999999999,False,orthorhombic
62764,mp-bqzib,0.6069,False,monoclinic
62765,mp-breyj,0.520099999999999,False,orthorhombic
62766,mp-brfuc,0.5224000000000001,True,orthorhombic
62767,mp-bwimj,0.9153999999999991,False,monoclinic
62768,mp-bwjvh,0.8949,False,triclinic
62769,mp-bwkui,0.8853000000000001,False,monoclinic
62770,mp-bfpre,2.7053000000000003,False,trigonal
62771,mp-vmf,0.032,False,trigonal
62772,mp-cqobq,1.9839,False,hexagonal
62773,mp-cqwnu,3.207899999999999,False,orthorhombic
62774,mp-crkxm,0.25569999999999904,True,trigonal
62775,mp-crlbz,0.30310000000000004,False,triclinic
62776,mp-ceuzd,0.761,False,orthorhombic
62777,mp-chinr,0.6749,False,monoclinic
62778,mp-bfupe,2.435,False,monoclinic
62779,mp-bfvbt,1.627,False,monoclinic
62780,mp-bfwns,3.0622,False,monoclinic
62781,mp-bikyk,4.3465,False,orthorhombic
62782,mp-cqynd,0.0012000000000000001,False,orthorhombic
62783,mp-cqfft,3.8413,False,monoclinic
62784,mp-bplqq,0.147899999999999,False,cubic
62785,mp-bodth,1.537399999999999,False,monoclinic
62786,mp-bfsdf,2.142299999999999,False,orthorhombic
62787,mp-bnpoi,4.9323,False,monoclinic
62788,mp-cqfsq,0.08999999999999901,True,trigonal
62789,mp-bfshd,2.8781,False,triclinic
62790,mp-bldg,0.3548,False,monoclinic
62791,mp-chjzx,0.127699999999999,True,orthorhombic
62792,mp-bfryv,3.8528000000000002,False,monoclinic
62793,mp-cotwy,0.763899999999999,True,trigonal
62794,mp-cqjly,0.44720000000000004,True,monoclinic
62795,mp-mar,0.13139999999999902,False,monoclinic
62796,mp-cpdyi,0.42310000000000003,False,monoclinic
62797,mp-dajys,0.1426,False,triclinic
62798,mp-bfwcs,4.9116,True,tetragonal
62799,mp-cpenu,1.7607,False,triclinic
62800,mp-dcabr,0.8967,False,tetragonal
62801,mp-bexkp,1.9267,False,cubic
62802,mp-csyju,0.5817999999999991,True,monoclinic
62803,mp-cotuw,4.624499999999999,False,trigonal
62804,mp-cpgcp,3.8277,False,monoclinic
62805,mp-bpwek,3.2845,False,monoclinic
62806,mp-bpvij,1.788199999999999,False,monoclinic
62807,mp-bntby,1.8001,True,monoclinic
62808,mp-bnpnp,0.041799999999999005,True,cubic
62809,mp-cpdsm,0.1062,False,triclinic
62810,mp-bnhrj,3.038,False,trigonal
62811,mp-cpdup,0.36610000000000004,False,monoclinic
62812,mp-bjvz,1.412599999999999,False,monoclinic
62813,mp-cpejh,5.3144,False,cubic
62814,mp-cpuuo,2.1361,False,monoclinic
62815,mp-bjob,0.6334000000000001,False,monoclinic
62816,mp-gkxjy,0.8540999999999991,False,monoclinic
62817,mp-cpzcv,3.1523,False,triclinic
62818,mp-bptck,3.3129,False,triclinic
62819,mp-ckris,0.23349999999999901,True,monoclinic
62820,mp-bjmd,0.2262,False,monoclinic
62821,mp-bgoxj,2.149899999999999,False,trigonal
62822,mp-bwiom,3.9809,False,triclinic
62823,mp-bozou,0.01,True,orthorhombic
62824,mp-cqcww,5.0179,False,monoclinic
62825,mp-bfvac,4.9946,True,tetragonal
62826,mp-bnpor,5.0637,False,tetragonal
62827,mp-cpduf,0.37959999999999905,False,triclinic
62828,mp-brbun,4.1294,False,trigonal
62829,mp-bnszq,3.5268,False,monoclinic
62830,mp-cqolv,2.9618,True,triclinic
62831,mp-cqkov,3.1647,False,monoclinic
62832,mp-bidxc,3.4908,False,orthorhombic
62833,mp-bjij,5.328,True,orthorhombic
62834,mp-cqnkp,2.448299999999999,False,monoclinic
62835,mp-cqxxu,0.5421,False,monoclinic
62836,mp-cslpn,0.037499999999999006,False,monoclinic
62837,mp-bwzvt,4.1548,False,monoclinic
62838,mp-bnqyf,2.0367,False,monoclinic
62839,mp-cqdnw,2.2999,True,orthorhombic
62840,mp-bsmoi,0.9168000000000001,False,monoclinic
62841,mp-bsmrd,1.0147,False,monoclinic
62842,mp-bijzj,1.2888,True,orthorhombic
62843,mp-bqjep,2.5563000000000002,False,orthorhombic
62844,mp-cprli,1.0602,False,orthorhombic
62845,mp-bnpwr,0.9537,True,orthorhombic
62846,mp-bglzr,2.008899999999999,True,monoclinic
62847,mp-cqcym,2.5194,True,monoclinic
62848,mp-cqwti,3.4401,True,monoclinic
62849,mp-cqjde,3.066,False,orthorhombic
62850,mp-cqcst,2.3293,False,orthorhombic
62851,mp-bjjs,5.0831,False,monoclinic
62852,mp-bspqe,4.6815,False,monoclinic
62853,mp-cpgka,3.7031,False,monoclinic
62854,mp-csltz,0.645199999999999,False,monoclinic
62855,mp-bqjbh,0.46780000000000005,False,monoclinic
62856,mp-bplng,4.9942,True,monoclinic
62857,mp-cqowz,4.1546,True,triclinic
62858,mp-cqkxg,1.083899999999999,False,monoclinic
62859,mp-cqbts,2.6647,False,monoclinic
62860,mp-bjlw,2.9949,True,monoclinic
62861,mp-cdpbw,2.312599999999999,False,monoclinic
62862,mp-cqamk,4.9916,True,orthorhombic
62863,mp-bfojf,3.233599999999999,False,monoclinic
62864,mp-cqxpk,0.011099999999999001,False,triclinic
62865,mp-brpvt,1.8746,False,trigonal
62866,mp-bettg,3.1711,True,orthorhombic
62867,mp-cpxpw,3.2376,True,monoclinic
62868,mp-bqmnu,3.1696,False,triclinic
62869,mp-cpefb,1.4526000000000001,False,triclinic
62870,mp-cqbus,1.7314,False,triclinic
62871,mp-bqmbn,4.5401,False,triclinic
62872,mp-bpntj,3.3798,False,triclinic
62873,mp-cqgws,2.7386,True,trigonal
62874,mp-cqlno,1.3208,False,monoclinic
62875,mp-bidvb,1.2739,True,monoclinic
62876,mp-bkia,3.8904,False,monoclinic
62877,mp-crkxg,0.5768000000000001,False,monoclinic
62878,mp-cqaly,4.0189,False,monoclinic
62879,mp-bkfj,3.754299999999999,True,monoclinic
62880,mp-crkwr,0.7874000000000001,False,monoclinic
62881,mp-cqwqd,1.8616000000000001,False,triclinic
62882,mp-cpdvz,0.704399999999999,False,triclinic
62883,mp-cpyxv,2.8621,False,monoclinic
62884,mp-cirk,0.568099999999999,False,monoclinic
62885,mp-cqxpo,0.257,False,monoclinic
62886,mp-crkzr,4.4328,False,monoclinic
62887,mp-hbbgx,3.2794,True,hexagonal
62888,mp-cqjnh,4.3251,False,orthorhombic
62889,mp-brywa,0.2902,False,monoclinic
62890,mp-crlco,4.3162,False,monoclinic
